,Date,Market Cap (intraday),Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA
21,3/31/2018,6.15B,N/A,28.97,13.26,N/A,3.53,1.47,N/A,N/A
22,12/31/2017,6.52B,N/A,17.69,15.38,N/A,3.79,2.62,N/A,N/A
23,9/30/2017,4.48B,N/A,17.25,14.56,N/A,3.63,1.84,N/A,N/A
24,6/30/2017,4.08B,N/A,17.96,15.29,N/A,3.31,1.74,N/A,N/A
25,3/31/2017,4.33B,N/A,19.68,16.37,N/A,3.51,1.87,N/A,N/A
26,12/31/2016,4.67B,N/A,21.99,16.95,N/A,3.87,1.99,N/A,N/A
27,9/30/2016,3.55B,N/A,17.11,14.51,N/A,3.09,1.54,N/A,N/A
28,6/30/2016,3.20B,N/A,15.84,15.15,N/A,2.85,1.42,N/A,N/A
29,3/31/2016,3.05B,N/A,38.53,12.80,N/A,2.75,1.35,N/A,N/A
30,12/31/2015,3.46B,N/A,44.00,15.46,N/A,3.08,1.58,N/A,N/A
31,9/30/2015,3.32B,N/A,52.52,14.29,N/A,2.91,1.56,N/A,N/A
32,6/30/2015,3.67B,N/A,41.24,15.70,N/A,3.27,1.74,N/A,N/A
33,3/31/2015,3.34B,N/A,15.88,14.18,N/A,2.95,1.52,N/A,N/A
34,12/31/2014,3.18B,N/A,14.92,16.13,N/A,2.79,1.43,N/A,N/A
35,9/30/2014,2.89B,N/A,45.48,14.24,N/A,2.53,1.29,N/A,N/A
36,6/30/2014,2.81B,N/A,98.83,14.49,N/A,2.42,1.31,N/A,N/A
37,3/31/2014,2.92B,N/A,123.40,14.66,N/A,2.49,1.38,N/A,N/A
38,12/31/2013,2.75B,N/A,233.00,15.60,N/A,2.31,1.35,N/A,N/A
39,9/30/2013,2.60B,N/A,18.02,13.16,N/A,2.16,1.21,N/A,N/A
40,6/30/2013,2.70B,N/A,N/A,13.51,N/A,2.16,1.22,N/A,N/A
41,3/31/2013,2.58B,N/A,N/A,12.87,N/A,2.00,1.16,N/A,N/A
42,12/31/2012,2.41B,N/A,N/A,13.18,1.76,1.86,1.09,N/A,N/A
43,9/30/2012,2.40B,N/A,N/A,11.90,0.79,1.64,1.07,N/A,N/A
44,6/30/2012,2.19B,N/A,19.55,9.99,0.56,1.46,0.90,N/A,N/A
45,3/31/2012,2.64B,N/A,22.57,13.09,1.34,1.84,1.10,N/A,N/A
46,12/31/2011,2.11B,N/A,66.67,11.81,2.68,1.34,0.84,N/A,N/A
47,9/30/2011,1.57B,N/A,49.67,8.12,1.48,1.00,0.64,N/A,N/A
48,6/30/2011,2.52B,N/A,61.28,12.18,2.03,1.60,1.05,N/A,N/A
49,3/31/2011,2.95B,N/A,707.26,14.24,2.37,1.65,1.26,N/A,N/A
50,12/31/2010,3.10B,N/A,N/A,28.33,4.72,7.89,1.30,N/A,N/A
51,9/30/2010,2.66B,N/A,N/A,N/A,N/A,1.56,1.21,N/A,N/A
52,6/30/2010,2.62B,N/A,N/A,N/A,N/A,1.46,1.20,N/A,N/A
53,3/31/2010,3.17B,N/A,N/A,N/A,N/A,1.72,1.46,N/A,N/A
54,12/31/2009,2.89B,N/A,N/A,N/A,N/A,1.47,0.96,N/A,N/A
55,9/30/2009,2.81B,N/A,N/A,N/A,N/A,1.35,1.23,N/A,N/A
56,6/30/2009,2.58B,N/A,N/A,N/A,N/A,1.18,1.12,N/A,N/A
57,3/31/2009,2.27B,N/A,N/A,N/A,N/A,0.95,0.94,N/A,N/A
58,12/31/2008,2.17B,N/A,N/A,N/A,N/A,0.80,0.87,N/A,N/A
59,9/30/2008,1.89B,N/A,N/A,N/A,-0.67,0.69,0.73,N/A,N/A
60,6/30/2008,1.45B,N/A,N/A,N/A,N/A,0.49,0.54,N/A,N/A
61,3/31/2008,1.78B,N/A,N/A,N/A,N/A,0.90,0.84,N/A,N/A
62,12/31/2007,2.29B,N/A,N/A,N/A,N/A,1.27,1.07,N/A,N/A
63,9/30/2007,3.37B,N/A,14.49,N/A,N/A,1.58,1.37,N/A,N/A
64,6/30/2007,4.92B,N/A,15.73,N/A,N/A,2.22,1.96,N/A,N/A
65,3/31/2007,5.22B,N/A,21.19,N/A,N/A,2.46,2.12,N/A,N/A
66,12/31/2006,5.22B,N/A,17.41,N/A,N/A,2.35,2.08,N/A,N/A
67,9/30/2006,4.73B,N/A,14.03,N/A,N/A,2.12,1.94,N/A,N/A
68,6/30/2006,4.98B,N/A,14.83,N/A,N/A,2.24,2.04,N/A,N/A
69,3/31/2006,5.13B,N/A,15.72,N/A,N/A,2.36,2.14,N/A,N/A
70,12/31/2005,4.85B,N/A,11.44,N/A,N/A,2.12,2.15,N/A,N/A
71,9/30/2005,4.58B,N/A,10.82,N/A,N/A,2.01,2.03,N/A,N/A
72,6/30/2005,5.28B,N/A,12.60,N/A,N/A,2.41,2.42,N/A,N/A
73,3/31/2005,5.06B,N/A,11.76,N/A,N/A,2.35,2.42,N/A,N/A
74,12/31/2004,5.33B,N/A,12.18,N/A,N/A,2.49,2.61,N/A,N/A
75,9/30/2004,5.34B,N/A,11.94,N/A,N/A,2.51,2.69,N/A,N/A
76,6/30/2004,5.62B,N/A,12.46,N/A,N/A,2.57,2.92,N/A,N/A
77,3/31/2004,5.91B,N/A,13.14,N/A,N/A,2.71,3.08,N/A,N/A
78,12/31/2003,5.51B,N/A,12.18,N/A,N/A,2.36,2.91,N/A,N/A
79,9/30/2003,5.32B,N/A,12.06,N/A,N/A,1.92,2.88,N/A,N/A
80,6/30/2003,5.51B,N/A,13.15,N/A,N/A,2.10,3.07,N/A,N/A
81,3/31/2003,4.99B,N/A,12.69,N/A,N/A,2.26,2.83,N/A,N/A
82,12/31/2002,4.51B,N/A,12.44,N/A,N/A,2.04,2.67,N/A,N/A
83,9/30/2002,4.36B,N/A,12.47,N/A,N/A,2.29,2.68,N/A,N/A
84,6/30/2002,4.80B,N/A,14.13,N/A,N/A,2.53,3.16,N/A,N/A
85,3/31/2002,4.41B,N/A,13.96,N/A,N/A,2.37,2.98,N/A,N/A
86,12/31/2001,4.56B,N/A,14.45,N/A,N/A,2.45,3.09,N/A,N/A
87,9/30/2001,4.74B,N/A,17.54,N/A,N/A,2.54,3.44,N/A,N/A
88,6/30/2001,4.39B,N/A,17.89,N/A,N/A,2.75,3.16,N/A,N/A
89,3/31/2001,3.95B,N/A,17.46,N/A,N/A,2.44,2.85,N/A,N/A
90,12/31/2000,3.73B,N/A,17.02,N/A,N/A,2.41,2.84,N/A,N/A
91,9/30/2000,2.66B,N/A,11.85,N/A,N/A,1.68,2.05,N/A,N/A
92,6/30/2000,2.16B,N/A,9.63,N/A,N/A,1.37,1.66,N/A,N/A
93,3/31/2000,2.64B,N/A,11.61,N/A,N/A,1.64,2.09,N/A,N/A
94,12/31/1999,3.70B,N/A,15.41,N/A,N/A,2.23,2.98,N/A,N/A
95,9/30/1999,3.68B,N/A,15.04,N/A,N/A,2.12,2.95,N/A,N/A
96,6/30/1999,5.00B,N/A,21.05,N/A,N/A,2.93,4.19,N/A,N/A
97,3/31/1999,4.76B,N/A,20.69,N/A,N/A,2.93,4.11,N/A,N/A
98,12/31/1998,4.91B,N/A,22.13,N/A,N/A,3.28,4.46,N/A,N/A
99,9/30/1998,3.50B,N/A,16.76,N/A,N/A,2.64,3.33,N/A,N/A
100,6/30/1998,4.03B,N/A,19.85,N/A,N/A,3.26,4.09,N/A,N/A
101,3/31/1998,4.11B,N/A,20.73,N/A,N/A,3.51,4.20,N/A,N/A
102,12/31/1997,4.28B,N/A,22.25,N/A,N/A,3.82,4.48,N/A,N/A
103,9/30/1997,3.65B,N/A,19.13,N/A,N/A,3.33,4.02,N/A,N/A
104,6/30/1997,3.07B,N/A,17.14,N/A,N/A,2.99,3.49,N/A,N/A
105,3/31/1997,2.70B,N/A,15.53,N/A,N/A,2.72,3.21,N/A,N/A
106,12/31/1996,2.51B,N/A,13.99,N/A,N/A,2.47,2.63,N/A,N/A
107,9/30/1996,2.23B,N/A,13.07,N/A,N/A,2.28,2.41,N/A,N/A
108,6/30/1996,2.06B,N/A,12.25,N/A,N/A,2.25,2.33,N/A,N/A
109,3/31/1996,2.22B,N/A,13.64,N/A,N/A,2.53,2.55,N/A,N/A
110,12/31/1995,2.03B,N/A,12.93,N/A,N/A,2.45,2.46,N/A,N/A
111,9/30/1995,1.85B,N/A,12.28,N/A,N/A,2.34,2.23,N/A,N/A
112,6/30/1995,1.57B,N/A,10.26,N/A,N/A,1.95,1.90,N/A,N/A
113,3/31/1995,1.43B,N/A,9.58,N/A,N/A,1.78,1.78,N/A,N/A
114,12/31/1994,1.30B,N/A,11.99,N/A,N/A,2.18,1.73,N/A,N/A
115,9/30/1994,1.45B,N/A,13.24,N/A,N/A,2.40,1.93,N/A,N/A
116,6/30/1994,1.39B,N/A,13.18,N/A,N/A,2.39,1.92,N/A,N/A
