,Date,Market Cap (intraday),Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA
46,9/30/2011,32.16B,N/A,10.41,5.60,0.90,1.19,0.95,N/A,N/A
47,6/30/2011,47.05B,N/A,14.65,6.43,0.74,1.64,1.41,N/A,N/A
48,3/31/2011,51.01B,N/A,13.95,7.42,0.85,1.86,1.55,N/A,N/A
49,12/31/2010,47.31B,N/A,10.88,7.60,0.87,1.63,1.50,N/A,N/A
50,9/30/2010,50.93B,N/A,12.13,N/A,N/A,1.94,1.63,N/A,N/A
51,6/30/2010,44.85B,N/A,9.04,N/A,N/A,1.64,1.52,N/A,N/A
52,3/31/2010,58.88B,N/A,12.24,N/A,N/A,2.30,1.94,N/A,N/A
53,12/31/2009,57.84B,N/A,11.44,N/A,N/A,2.08,1.79,N/A,N/A
54,9/30/2009,64.94B,N/A,N/A,N/A,N/A,3.41,1.99,N/A,N/A
55,6/30/2009,53.50B,N/A,N/A,8.98,1.33,4.18,1.80,N/A,N/A
56,3/31/2009,35.38B,N/A,N/A,N/A,N/A,2.89,1.26,N/A,N/A
57,12/31/2008,30.98B,N/A,N/A,N/A,N/A,3.86,1.23,N/A,N/A
58,9/30/2008,45.48B,N/A,N/A,9.85,1.46,3.28,1.77,N/A,N/A
59,6/30/2008,46.85B,N/A,64.59,N/A,N/A,2.36,1.66,N/A,N/A
60,3/31/2008,52.02B,N/A,23.28,N/A,N/A,1.27,1.53,N/A,N/A
61,12/31/2007,61.27B,N/A,11.04,N/A,N/A,2.32,2.07,N/A,N/A
62,9/30/2007,70.41B,N/A,9.88,N/A,N/A,2.40,2.03,N/A,N/A
63,6/30/2007,75.94B,N/A,12.83,N/A,N/A,3.02,2.32,N/A,N/A
64,3/31/2007,76.43B,N/A,13.65,N/A,N/A,3.12,2.36,N/A,N/A
65,12/31/2006,83.60B,N/A,14.43,N/A,N/A,1.29,2.44,N/A,N/A
66,9/30/2006,70.33B,N/A,12.26,N/A,N/A,1.22,2.26,N/A,N/A
67,6/30/2006,68.60B,N/A,11.61,N/A,N/A,1.16,2.16,N/A,N/A
68,3/31/2006,69.59B,N/A,14.64,N/A,N/A,1.46,2.13,N/A,N/A
69,12/31/2005,64.59B,N/A,15.36,N/A,N/A,1.50,2.20,N/A,N/A
70,9/30/2005,54.37B,N/A,13.18,N/A,N/A,1.28,1.82,N/A,N/A
71,6/30/2005,48.36B,N/A,12.61,N/A,N/A,1.19,1.63,N/A,N/A
72,3/31/2005,53.79B,N/A,11.81,N/A,N/A,1.23,1.67,N/A,N/A
73,12/31/2004,52.79B,N/A,11.19,N/A,N/A,1.19,1.66,N/A,N/A
74,9/30/2004,39.92B,N/A,21.08,N/A,N/A,1.23,1.38,N/A,N/A
75,6/30/2004,44.63B,N/A,19.90,N/A,N/A,1.25,1.58,N/A,N/A
76,3/31/2004,43.87B,N/A,20.73,N/A,N/A,1.17,1.57,N/A,N/A
77,12/31/2003,46.26B,N/A,36.41,N/A,N/A,1.18,1.69,N/A,N/A
78,9/30/2003,40.20B,N/A,27.37,N/A,N/A,0.81,1.66,N/A,N/A
79,6/30/2003,33.09B,N/A,N/A,N/A,N/A,0.70,1.09,N/A,N/A
80,3/31/2003,21.85B,N/A,N/A,N/A,N/A,0.47,1.04,N/A,N/A
81,12/31/2002,28.52B,N/A,N/A,N/A,N/A,0.56,1.38,N/A,N/A
82,9/30/2002,26.68B,N/A,N/A,N/A,N/A,0.58,1.34,N/A,N/A
83,6/30/2002,42.20B,N/A,115.94,N/A,N/A,0.85,1.74,N/A,N/A
84,3/31/2002,50.06B,N/A,53.56,N/A,N/A,1.13,2.35,N/A,N/A
85,12/31/2001,57.49B,N/A,60.31,N/A,N/A,1.27,2.66,N/A,N/A
86,9/30/2001,46.86B,N/A,15.63,N/A,N/A,1.04,1.76,N/A,N/A
87,6/30/2001,56.54B,N/A,20.61,N/A,N/A,1.38,2.44,N/A,N/A
88,3/31/2001,59.29B,N/A,20.99,N/A,N/A,1.40,2.21,N/A,N/A
